,CandT,Lassosum,LDpred2
0.0,-2.1048,-0.0904901,-1.64548
1.0,-1.01856,-0.045702392,-0.82955748
2.0,-0.81804,-0.034837264,-0.64828116
3.0,-0.660239,-0.028507796,-0.54254084
4.0,-0.6147918400000001,-0.02376074,-0.46677040000000003
5.0,-0.5783507999999997,-0.02009618,-0.395211
6.0,-0.456219,-0.016892456,-0.3460658
7.0,-0.420542,-0.014127119999999998,-0.30036544
8.0,-0.397498,-0.011301692000000002,-0.25109996
9.0,-0.364443,-0.008868909600000002,-0.21084244000000002
10.0,-0.300363,-0.006662458,-0.17638299999999993
11.0,-0.22811,-0.004701900400000004,-0.14510936000000002
12.0,-0.212105,-0.0028085892000000007,-0.10556784000000001
13.0,-0.188016,-0.0011076491999999997,-0.07565351999999999
14.0,-0.176428,0.0007985003600000006,-0.050762771999999984
15.0,-0.153384,0.0023445779999999978,-0.024189960000000035
16.0,-0.120514,0.0038370191999999997,-0.0015544688000000129
17.0,-0.0838415,0.0052982692000000005,0.022339340000000003
18.0,-0.0402445,0.006978157199999999,0.051170931999999995
19.0,-0.0115879,0.008608785200000003,0.07810159200000001
20.0,0.00441658,0.009997820000000001,0.09991020000000002
21.0,0.0160045,0.011418903999999999,0.12083047999999996
22.0,0.0244374,0.012936472,0.14278052
23.0,0.0400941,0.013983727999999999,0.16389451999999996
24.0,0.0631375,0.015385191999999997,0.18416151999999997
25.0,0.0855472,0.0169589,0.205484
26.0,0.109637,0.018493080000000002,0.22360180000000002
27.0,0.137229,0.019951972000000002,0.24171652000000002
28.0,0.17328804000000006,0.021187400000000002,0.26083568
29.0,0.216522,0.022560267999999994,0.28224555999999995
30.0,0.22409079999999976,0.023914279999999996,0.29784439999999995
31.0,0.232526,0.025182591999999997,0.31817323999999997
32.0,0.244114,0.026554955999999998,0.33457444000000003
33.0,0.244114,0.027863484,0.35246316
34.0,0.260119,0.029319108,0.37027532
35.0,0.268552,0.030596599999999995,0.3864863999999999
36.0,0.294749,0.031975672000000004,0.4039485599999999
37.0,0.320234,0.033577348,0.41931631999999996
38.0,0.342565,0.03514122,0.43857000000000007
39.0,0.365609,0.036615196,0.45483840000000003
40.0,0.393201,0.03822266000000001,0.469302
41.0,0.420794,0.039771828,0.48624132
42.0,0.450886,0.041583355999999995,0.50282668
43.0,0.460636,0.043052476,0.5202960799999999
44.0,0.469069,0.04497659999999999,0.5395201199999997
45.0,0.485073,0.04666990000000001,0.5544138
46.0,0.4900304799999999,0.048425011999999976,0.5733614399999999
47.0,0.512666,0.050426316,0.5890112799999999
48.0,0.534997,0.052312132,0.60495184
49.0,0.546585,0.054070779999999985,0.62060844
50.0,0.566204,0.0563003,0.638155
51.0,0.582208,0.05891078400000001,0.65328136
52.0,0.598267,0.061693080000000004,0.66952496
53.0,0.632132,0.06412009200000002,0.6849988400000002
54.0,0.677157,0.067251932,0.70144228
55.0,0.693162,0.07048274000000002,0.7167654000000001
56.0,0.713183,0.07316529600000002,0.7345313200000001
57.0,0.729187,0.075850504,0.75469756
58.0,0.762705,0.07894315999999997,0.7755924799999999
59.0,0.774293,0.081611208,0.79542476
60.0,0.782725,0.0842002,0.8135084
61.0,0.79873,0.087107212,0.83416272
62.0,0.811634,0.089419448,0.85734952
63.0,0.823222,0.09148859200000001,0.87412508
64.0,0.85984,0.09418188799999999,0.8926591199999999
65.0,0.884332,0.09643388,0.9105404
66.0,0.929704,0.09828198799999999,0.9318839999999999
67.0,0.9702207600000003,0.10094624,0.9513692400000001
68.0,0.991217,0.10282528,0.97292264
69.0,1.00722,0.10487824,0.99225136
70.0,1.01841,0.10723119999999997,1.015332
71.0,1.02684,0.10932795999999999,1.0372271999999998
72.0,1.041847999999998,0.11139115999999999,1.056296
73.0,1.0606472,0.11326912,1.0804688
74.0,1.08835,0.11550195999999996,1.103732
75.0,1.11797,0.117895,1.12465
76.0,1.15604,0.1200596,1.1542336
77.0,1.20984,0.12329268,1.1823024000000002
78.0,1.23533,0.12613316,1.2085928000000001
79.0,1.23533,0.12875492000000002,1.2296844
80.0,1.25134,0.131201,1.256744
81.0,1.27136,0.13410132000000002,1.2911668
82.0,1.30487,0.13729424,1.3234636
83.0,1.33247,0.1409432,1.3534204000000003
84.0,1.3569,0.14485292,1.3891092
85.0,1.45185,0.14836939999999998,1.4242899999999998
86.0,1.46786,0.15260708,1.4669348000000002
87.0,1.4800308000000015,0.15603808000000002,1.5084976
88.0,1.50388,0.15984755999999994,1.5454591999999998
89.0,1.54899,0.16475192,1.5777995999999999
90.0,1.57658,0.169547,1.626358
91.0,1.6345464000000003,0.17383116000000007,1.6673740000000004
92.0,1.705412799999999,0.178522,1.7170063999999992
93.0,1.7678512000000002,0.18493408,1.780042
94.0,1.80153,0.19144267999999995,1.8493
95.0,1.8698779999999957,0.1976106,1.9258339999999996
96.0,2.0097183999999997,0.2078161199999999,2.0170559999999997
97.0,2.05408,0.2220090000000001,2.1257924000000004
98.0,2.25098,0.2400598399999998,2.2836479999999995
99.0,2.4753807999999955,0.26572547999999996,2.5428999999999986
99.5,2.56464,0.2881022400000005,2.7343772000000004
99.7,2.6671892400000003,0.29791021200000006,2.8911885200000005
99.9,2.79275,0.3246134680000012,3.2164976400001
100.0,3.03687,0.361821,3.72221
