,CandT,Lassosum,LDpred2
0.0,-86.1107,-0.200266,-47.0522
1.0,-50.971512000000004,-0.07357077199999999,-22.423476
2.0,-43.893803999999996,-0.048684968,-17.044964
3.0,-39.456656,-0.033887768,-14.565704
4.0,-35.037164000000004,-0.021991176,-12.153884
5.0,-31.954140000000002,-0.011333019999999996,-10.39184
6.0,-29.412976,-0.0009161208800000006,-8.6302876
7.0,-27.123808,0.0077919856000000015,-7.166930399999999
8.0,-24.860556000000003,0.0144214,-5.8294036
9.0,-22.628768,0.021217795999999997,-4.561934000000002
10.0,-20.73374,0.02770604000000001,-3.5615259999999997
11.0,-19.358584,0.033550131999999996,-2.4608556000000013
12.0,-17.970884,0.038913664,-1.5121184000000003
13.0,-16.603516,0.044248416000000006,-0.6060097999999996
14.0,-14.913067999999999,0.048545088,0.32556868000000033
15.0,-13.414140000000002,0.05298719999999999,1.2596159999999998
16.0,-12.064024,0.057855316,2.1440123999999994
17.0,-10.645492,0.062417172,2.9970916
18.0,-9.404787200000001,0.06669226799999999,3.705977199999999
19.0,-8.0349028,0.07153207600000001,4.599042000000001
20.0,-6.942911999999997,0.07536322000000001,5.458716000000002
21.0,-5.773485600000004,0.079598248,6.1620848
22.0,-4.633694,0.083865252,6.910855199999999
23.0,-3.7107312,0.08778253999999998,7.566240799999997
24.0,-2.7304708000000004,0.092004028,8.3218108
25.0,-1.76187,0.0958266,9.01649
26.0,-0.6099608,0.099553692,9.6962556
27.0,0.529468000000003,0.10347036,10.378676
28.0,1.5579388000000027,0.10703080000000001,10.980388000000001
29.0,2.4837903999999975,0.11069791999999999,11.590404
30.0,3.362241999999998,0.114694,12.1832
31.0,4.25482,0.11802127999999999,12.685319999999999
32.0,5.2970036,0.1213568,13.294296000000001
33.0,6.024032,0.1246816,13.929504
34.0,7.070521200000001,0.12793736,14.428744
35.0,8.041343999999992,0.1314342,15.019139999999997
36.0,9.0630136,0.13483771999999994,15.643804
37.0,9.965683599999998,0.13855908,16.207524
38.0,11.037800000000002,0.1423464,16.831156000000004
39.0,11.909848,0.14635943999999998,17.423456
40.0,12.812380000000005,0.1492036,17.99142
41.0,13.702892,0.1520902,18.695072
42.0,14.786407999999998,0.15606751999999996,19.277312
43.0,15.792,0.15957592,19.889612
44.0,16.910171999999996,0.16341195999999997,20.476323999999998
45.0,17.61224,0.16730640000000002,21.02786
46.0,18.595499999999994,0.17087536,21.517716
47.0,19.628671999999998,0.174571,22.006655999999996
48.0,20.561784,0.17836735999999997,22.520456
49.0,21.643195999999996,0.18294023999999995,23.137352
50.0,22.5272,0.186475,23.8311
51.0,23.50250400000001,0.18998288,24.487016
52.0,24.647524,0.19392199999999998,25.201968
53.0,25.718632000000007,0.197599,25.829076000000004
54.0,26.7386,0.20130756,26.493992000000002
55.0,27.663500000000006,0.205661,27.15508
56.0,28.704028,0.20899592,27.899440000000006
57.0,29.718352,0.21251268,28.579576
58.0,30.71871599999999,0.21588072,29.375815999999997
59.0,31.819664,0.21999228,29.895448
60.0,32.75798,0.2235914,30.60054
61.0,33.829860000000004,0.22756236,31.212988000000003
62.0,34.856704,0.23119292,31.9456
63.0,36.000476000000006,0.2346838,32.668548
64.0,37.123672,0.23881048,33.339636
65.0,38.14714,0.2431212,33.90932000000001
66.0,39.179868,0.24769316,34.547868
67.0,40.4739,0.25210428,35.219368
68.0,41.708488,0.2560514,35.958912000000005
69.0,42.72429599999999,0.25979672,36.797296
70.0,43.84661999999998,0.26373919999999995,37.62989999999999
71.0,44.901039999999995,0.26781192,38.337876
72.0,46.18451599999999,0.27247704,39.246716
73.0,47.34618,0.27761856,40.130184
74.0,48.638844,0.28239356,41.06569999999999
75.0,49.9237,0.286837,41.9565
76.0,51.02165600000002,0.29169532,42.932100000000005
77.0,52.42976,0.29657076,43.799988
78.0,53.77762800000001,0.30113932000000004,44.687924
79.0,55.206984,0.30647240000000003,45.5467
80.0,56.41332000000002,0.31202080000000004,46.48028
81.0,58.08300800000001,0.31797388000000015,47.537616000000035
82.0,59.844120000000004,0.32386191999999997,48.694064
83.0,61.25602,0.33020416,49.814288
84.0,62.85219999999998,0.3357466,51.124419999999986
85.0,64.60968,0.34222379999999997,52.54892
86.0,66.306352,0.34822004,53.650928
87.0,68.07176400000002,0.35447296000000006,55.057304
88.0,70.03878399999999,0.36228132,56.24229599999995
89.0,72.239812,0.37084804,57.903768
90.0,74.20830000000002,0.3787782,59.371660000000006
91.0,76.458088,0.38808392000000014,61.200500000000005
92.0,78.847616,0.39723095999999986,62.90307199999998
93.0,81.35682800000001,0.40813636,65.145404
94.0,84.46410399999999,0.42138148,67.51534399999998
95.0,87.78881999999999,0.4367519999999997,70.41137999999997
96.0,92.37072799999999,0.45360636,73.410616
97.0,97.574284,0.47418736,77.58739200000002
98.0,102.75736,0.4993376799999989,83.16252799999995
99.0,113.9725999999999,0.53575428,92.03059999999999
99.5,121.66268000000004,0.5729664400000013,98.17630400000024
99.7,127.66656,0.593810132,104.274724
99.9,138.09516400000007,0.6231982160000012,112.39955200000043
100.0,159.82,0.749772,127.567
