,CandT,Lassosum,LDpred2
0.0,-11.2856,-2.24225,-4.56034
1.0,-8.477298399999999,-1.3681112,-2.2086451
2.0,-7.8050334,-1.1830672,-1.796618
3.0,-7.3735607000000005,-1.0378385,-1.581407
4.0,-6.9600744,-0.9351234,-1.3755152
5.0,-6.6748935000000005,-0.86320735,-1.2084344999999999
6.0,-6.3913712,-0.79195574,-1.0797942
7.0,-6.1629784,-0.73313719,-1.0081669
8.0,-5.9170496,-0.68881228,-0.91149936
9.0,-5.7787857,-0.62585196,-0.8254301400000003
10.0,-5.614834,-0.5812219999999999,-0.7313575999999999
11.0,-5.5070778,-0.53640045,-0.6703537799999999
12.0,-5.3401376,-0.49163644,-0.58824472
13.0,-5.2244522,-0.45319361,-0.52306845
14.0,-5.1107638,-0.4031017,-0.4644728199999999
15.0,-4.9950435,-0.36777095,-0.4000315
16.0,-4.9101224,-0.32336944,-0.33116836
17.0,-4.8224532,-0.28841289,-0.26922019
18.0,-4.7176502000000005,-0.2521233400000001,-0.20495770000000005
19.0,-4.5958397,-0.21422317999999999,-0.15413135999999983
20.0,-4.500194,-0.17702259999999997,-0.08561059999999994
21.0,-4.4191898,-0.14270882,-0.031876749999999995
22.0,-4.3073632,-0.11546743999999999,0.035993522000000014
23.0,-4.2232772999999995,-0.09325945399999998,0.09008412700000003
24.0,-4.1240872,-0.06921906800000001,0.12584224
25.0,-4.0466299999999995,-0.034711725,0.16927175
26.0,-3.9674919999999996,-0.0045890767999999795,0.22180722000000003
27.0,-3.8856318,0.015135586000000003,0.29317687
28.0,-3.8054911999999996,0.04192264000000003,0.32712932000000006
29.0,-3.7082003000000006,0.07440945899999991,0.35594544999999994
30.0,-3.634944,0.10257359999999992,0.3992356999999998
31.0,-3.5700012000000005,0.12395442,0.43320931999999995
32.0,-3.4603948000000004,0.14514039999999997,0.47483063999999997
33.0,-3.4078546999999997,0.16770696,0.50767495
34.0,-3.3346858,0.18993368000000002,0.5367914
35.0,-3.2687930000000014,0.22049264999999982,0.5843348999999999
36.0,-3.1997692,0.2432556,0.6231714799999998
37.0,-3.1263865,0.2624431199999999,0.65489303
38.0,-3.0651284000000003,0.2898708800000001,0.7202733400000005
39.0,-2.9823468999999996,0.3120955500000001,0.7863123700000003
40.0,-2.918094,0.33686340000000004,0.8417686
41.0,-2.8612261,0.35160980000000003,0.8747186
42.0,-2.8240786,0.37139518,0.917479
43.0,-2.777964,0.38500476,0.9598971900000001
44.0,-2.7088568,0.40554172,0.9957335200000001
45.0,-2.6540494999999997,0.4258834,1.0207735
46.0,-2.5946145999999994,0.4614679200000001,1.0587904000000001
47.0,-2.5474010000000002,0.47918634999999987,1.0997507
48.0,-2.4937684,0.49906296,1.1346916
49.0,-2.3913583000000003,0.5210253599999999,1.1811947999999999
50.0,-2.350065,0.5457895,1.204195
51.0,-2.2817170999999994,0.5757234400000002,1.2491391000000007
52.0,-2.2229544,0.59422308,1.2937424
53.0,-2.143306599999999,0.61381023,1.3238635
54.0,-2.0920015999999997,0.635047,1.3661332
55.0,-2.0468565,0.6618858500000001,1.3972560000000005
56.0,-1.9660503999999996,0.68397012,1.4305016000000004
57.0,-1.8853997,0.6987817399999999,1.4611281
58.0,-1.8079208000000002,0.71452392,1.4965681999999998
59.0,-1.7469571,0.7349003,1.5398441
60.0,-1.6699220000000001,0.7521989999999998,1.5749119999999996
61.0,-1.5981875999999997,0.7770029500000001,1.6114373
62.0,-1.5299252000000003,0.79237222,1.6353967999999999
63.0,-1.4712356999999996,0.8207768800000002,1.6787884000000002
64.0,-1.4065772,0.8552376,1.7165912
65.0,-1.3156614999999998,0.8750325500000002,1.7538285
66.0,-1.2595771999999998,0.89516464,1.7958588
67.0,-1.1996207999999997,0.91683342,1.840783
68.0,-1.1405756,0.94509412,1.874258
69.0,-1.0732358000000002,0.96935951,1.9322776
70.0,-1.0120100000000005,0.9906253,1.9664409999999997
71.0,-0.9322184500000001,1.012028,2.0107747000000002
72.0,-0.8662744000000006,1.045302,2.0503119999999995
73.0,-0.7940805700000001,1.0707682,2.0866005
74.0,-0.7299927600000001,1.0915023999999998,2.1371
75.0,-0.66521825,1.1113025,2.1887
76.0,-0.5661494799999995,1.1452504000000001,2.2337772
77.0,-0.4742583499999999,1.1696447,2.2968881000000003
78.0,-0.39766705999999985,1.1917590000000005,2.352857
79.0,-0.31095923999999975,1.2191174000000002,2.3923237000000004
80.0,-0.19676439999999992,1.2444520000000008,2.440878
81.0,-0.12086027999999974,1.2663787000000002,2.5004541000000002
82.0,0.010416035999999972,1.2948652,2.5623114
83.0,0.07542586799999956,1.3324718,2.6154013000000003
84.0,0.15274064,1.3894076,2.6564568
85.0,0.22755989999999973,1.4184039999999996,2.7353404999999995
86.0,0.3461304400000007,1.4568958,2.8068410000000004
87.0,0.4870880699999999,1.4944536,2.8922387999999994
88.0,0.5735362000000002,1.537852,2.9427476
89.0,0.7155383099999999,1.5715871,3.0234658
90.0,0.8495040000000007,1.6179380000000003,3.08413
91.0,1.0204353000000002,1.684235,3.1958268000000003
92.0,1.2142936,1.7425604000000001,3.2745012000000004
93.0,1.4415846,1.7808331,3.3464514
94.0,1.6541373999999998,1.873127599999998,3.4940993999999987
95.0,1.868328499999999,1.9236784999999983,3.617776499999998
96.0,2.0771167999999993,2.039008,3.8616487999999993
97.0,2.3142248000000003,2.172146700000001,4.059945000000001
98.0,2.7907579999999803,2.3486807999999986,4.357278599999996
99.0,3.401976799999999,2.563671899999998,4.843720399999999
99.5,3.874382750000018,2.755619550000001,5.1520448
99.7,4.370403800000015,2.8913828400000012,5.337365560000001
99.9,4.924569570000039,3.02246052000001,5.467014650000007
100.0,5.50965,3.68996,6.43591
