,CandT,Lassosum,LDpred2
0.0,-0.54892,-0.199048,-0.458384
1.0,-0.420707,-0.14996294,-0.3030026
2.0,-0.364411,-0.13390234,-0.26468238
3.0,-0.35942,-0.12625837,-0.24719658
4.0,-0.352461,-0.12069964,-0.22981216000000002
5.0,-0.304444,-0.1146811,-0.21331999999999998
6.0,-0.303124,-0.1101994,-0.2051181
7.0,-0.29781905,-0.10591086,-0.19571972
8.0,-0.292494,-0.10193608,-0.18385443999999998
9.0,-0.291174,-0.097771251,-0.17615705
10.0,-0.26812,-0.09380671,-0.1678118
11.0,-0.244476,-0.091113653,-0.16057121
12.0,-0.243157,-0.088509156,-0.15373852
13.0,-0.242812,-0.08505091599999999,-0.14900855
14.0,-0.23870175999999985,-0.082054662,-0.14319417999999998
15.0,-0.236198,-0.07990620500000001,-0.13617020000000002
16.0,-0.232526,-0.07744821199999999,-0.13075256
17.0,-0.231207,-0.07544013899999999,-0.12669211
18.0,-0.230862,-0.07324852800000001,-0.12232206000000002
19.0,-0.229542,-0.071030373,-0.1154709
20.0,-0.19410719999999998,-0.06798324,-0.1105874
21.0,-0.18660914999999997,-0.065975483,-0.10463342
22.0,-0.182844,-0.06364078799999999,-0.10078484
23.0,-0.181525,-0.061498067999999996,-0.09668842899999999
24.0,-0.176231,-0.059422428000000006,-0.09260502000000001
25.0,-0.176231,-0.0575966,-0.088017375
26.0,-0.176231,-0.055789118,-0.08379093399999997
27.0,-0.174911,-0.053925381,-0.07965643
28.0,-0.174566,-0.052282867999999996,-0.075014492
29.0,-0.171239,-0.050812667,-0.071413782
30.0,-0.170894,-0.048986660000000015,-0.06719565000000002
31.0,-0.169575,-0.046382548999999995,-0.06383035199999999
32.0,-0.16923,-0.044664335999999985,-0.061443728
33.0,-0.146865,-0.04217607500000001,-0.057330271
34.0,-0.13208047999999997,-0.040308636,-0.053318663999999995
35.0,-0.126894,-0.03833478,-0.049484325
36.0,-0.125229,-0.03647125600000001,-0.04612039600000002
37.0,-0.121212,-0.034546648000000006,-0.043251417
38.0,-0.119893,-0.033017578,-0.038429543999999996
39.0,-0.116263,-0.030891498999999992,-0.03487037499999998
40.0,-0.114944,-0.02879532,-0.030601
41.0,-0.114944,-0.026770155,-0.027535806
42.0,-0.114944,-0.025079378,-0.024981261999999997
