,CandT,Lassosum,LDpred2
0.0,-1.80438,-0.218833,-0.898207
1.0,-1.257046,-0.074243664,-0.34589568
2.0,-1.1465543999999999,-0.049066384,-0.27500472
3.0,-1.0676428,-0.0298654,-0.21940900000000002
4.0,-1.0087936000000002,-0.017115908,-0.1899106
5.0,-0.9636576,-0.0069231339999999975,-0.1574752
6.0,-0.91960452,0.002667756799999999,-0.13242328
7.0,-0.8828687999999999,0.010402620000000001,-0.11046591999999998
8.0,-0.84901116,0.016436271999999995,-0.08811092400000001
9.0,-0.8248732400000001,0.023826955999999996,-0.07231768800000002
10.0,-0.7875547999999999,0.029816740000000008,-0.05714692
11.0,-0.75866348,0.035848948,-0.040482344
12.0,-0.73440664,0.042419168,-0.02522856
13.0,-0.70619976,0.047336892000000005,-0.012384088
14.0,-0.68078484,0.052574196,0.0009339790000000044
15.0,-0.6618598,0.05716972,0.011683399999999977
16.0,-0.645254,0.06213588,0.023475643999999993
17.0,-0.62630016,0.066865972,0.033861964
18.0,-0.61024656,0.07103031599999998,0.045890023999999995
19.0,-0.59054312,0.07518298,0.05647986400000002
20.0,-0.5711316,0.0789994,0.06932916
21.0,-0.55210832,0.08335773199999999,0.082471296
22.0,-0.53352668,0.08711681999999998,0.09350118399999997
23.0,-0.5144996800000001,0.09051052,0.10229864
24.0,-0.49947852,0.093947008,0.11203779999999999
25.0,-0.486316,0.0978433,0.121642
26.0,-0.47287784,0.10117236,0.13426144
27.0,-0.45766927999999996,0.10423356,0.14427972
28.0,-0.441056,0.10787364,0.1534048
29.0,-0.4273106,0.11091944,0.161683
30.0,-0.410578,0.1142084,0.1689602
31.0,-0.39734384,0.11665796,0.17687808
32.0,-0.38519456,0.11967035999999999,0.18454672
33.0,-0.36966192,0.12281863999999999,0.19333556
34.0,-0.35586604,0.12594388,0.20010668
35.0,-0.3397988,0.1290336,0.20848819999999998
36.0,-0.32516488000000004,0.13148388,0.2155908
37.0,-0.31243236,0.13475708,0.22392031999999995
38.0,-0.300265,0.13762672,0.23226484
39.0,-0.28873459999999995,0.14027624000000002,0.2400298
40.0,-0.27402779999999993,0.1427902,0.24927500000000005
41.0,-0.2626448,0.1464836,0.25685788
42.0,-0.24738772000000003,0.14949124,0.2646534399999999
43.0,-0.23613135999999998,0.15300284,0.2730204
44.0,-0.22363552000000017,0.15629707999999998,0.28035492
45.0,-0.2126166,0.15899560000000001,0.2879228
46.0,-0.20085288,0.16171396,0.29490292
47.0,-0.18763984000000017,0.16475759999999998,0.3031404
48.0,-0.17401960000000002,0.16755348,0.31130132
49.0,-0.15964604000000018,0.17028548,0.31925387999999993
50.0,-0.147145,0.173274,0.325769
51.0,-0.134873,0.17588220000000004,0.33405908000000006
52.0,-0.12277827999999998,0.17855932,0.34139364
53.0,-0.11186599999999997,0.18135624000000003,0.35035492
54.0,-0.09778803199999996,0.18438532,0.35750448
55.0,-0.08344419999999968,0.1872162,0.36449480000000023
56.0,-0.06914159599999994,0.19036016,0.37293184
57.0,-0.05644630800000001,0.19290552,0.38020064
58.0,-0.04312334000000001,0.19567811999999998,0.3883062
59.0,-0.030677867999999994,0.19822596,0.39530228
60.0,-0.016554360000000008,0.2011338,0.4050806
61.0,-0.0007887599999999551,0.20407535999999998,0.41219544
62.0,0.01321617999999998,0.20744943999999998,0.41975228000000003
63.0,0.027224912000000014,0.2100746,0.42666972000000003
64.0,0.03934280399999992,0.21293863999999998,0.43465276
65.0,0.0522054,0.21558,0.443236
66.0,0.06525141599999999,0.2188466,0.45269467999999996
67.0,0.07720812800000006,0.22204864000000007,0.46121396
68.0,0.09317072800000002,0.22588088,0.46907956
69.0,0.1071328799999999,0.22877252,0.47686172
70.0,0.12258619999999991,0.2317632,0.485859
71.0,0.13720364,0.23570548,0.49425692
72.0,0.15216319999999997,0.23874676,0.50269316
73.0,0.16718108,0.2419596,0.5120492
74.0,0.18114471999999995,0.24557879999999999,0.52227772
75.0,0.193605,0.249511,0.531123
76.0,0.20857316,0.25241836,0.5405215600000001
77.0,0.22129884000000002,0.25589239999999996,0.5485639999999999
78.0,0.23579780000000009,0.25993696000000005,0.5590997200000001
79.0,0.2560546,0.26411516,0.5709728800000001
80.0,0.27303640000000007,0.2678994,0.5809348000000002
81.0,0.28977520000000007,0.2719304,0.59050044
82.0,0.30801851999999996,0.27576304,0.6005660399999999
83.0,0.32514,0.2799282,0.6136769600000002
84.0,0.3441117599999998,0.28506363999999995,0.6253671199999998
85.0,0.3624228,0.2900738,0.6388768
86.0,0.38110428,0.294531,0.65056412
87.0,0.40103340000000026,0.29871744000000006,0.6669960000000003
88.0,0.4278865599999998,0.30493808,0.68049748
89.0,0.4482859199999999,0.31012076,0.69448776
90.0,0.47418460000000023,0.3168054,0.7086872000000001
91.0,0.5022938800000006,0.3223886,0.7280314800000001
92.0,0.5324924,0.32895319999999995,0.7457442399999997
93.0,0.56022764,0.33548291999999996,0.7673979599999999
94.0,0.5950352399999994,0.34375279999999997,0.7923113199999999
95.0,0.6350029999999993,0.3521051999999999,0.8208289999999999
96.0,0.6778643199999999,0.36338788,0.8522749199999999
97.0,0.7336082400000005,0.37960784000000003,0.8934516
98.0,0.8012827999999996,0.39467247999999955,0.9448848799999987
99.0,0.8959929199999997,0.4201343999999999,1.0153927999999994
99.5,0.9962999000000048,0.4455498400000005,1.0827300000000009
99.7,1.06078972,0.46035294000000004,1.11896108
99.9,1.1697562400000256,0.48219278800000204,1.188848240000016
100.0,1.29818,0.549312,1.26083
