,CandT,Lassosum,LDpred2
0.0,-2.02278,-0.273937,-2.00277
1.0,-1.3633636999999994,-0.16551066,-1.2672326
2.0,-1.13814,-0.14487550000000002,-1.0993115999999998
3.0,-1.13814,-0.13455518,-1.0025410000000001
4.0,-1.09407,-0.12834352,-0.93962908
5.0,-0.884642,-0.1219833,-0.8962496
6.0,-0.884642,-0.11745968,-0.8315715
7.0,-0.884642,-0.11240512,-0.78509622
8.0,-0.884642,-0.10692155999999998,-0.7369204800000001
9.0,-0.840567,-0.10150963000000002,-0.67814978
10.0,-0.840567,-0.09464976,-0.6269159
11.0,-0.587066,-0.089236276,-0.57965391
12.0,-0.587066,-0.08347476000000001,-0.540901
13.0,-0.587066,-0.07688972,-0.49702728999999995
14.0,-0.587066,-0.07131861999999999,-0.4531246799999999
15.0,-0.507002,-0.06170334000000001,-0.40611630000000004
16.0,-0.507002,-0.054639188,-0.36896783999999994
17.0,-0.37762181999999594,-0.047193606,-0.34253574
18.0,-0.253501,-0.041457284000000004,-0.32031882000000006
19.0,-0.253501,-0.03719145999999999,-0.29527375
20.0,-0.253501,-0.03308108,-0.274438
21.0,-0.253501,-0.029246810999999998,-0.25376654
22.0,-0.253501,-0.026156004,-0.22207282
23.0,-0.253501,-0.023674436,-0.20206405
24.0,-0.253501,-0.02189164400000001,-0.18985096000000012
25.0,-0.253501,-0.019336950000000002,-0.17185825
26.0,-0.253501,-0.017255619999999996,-0.15353061999999995
27.0,-0.253501,-0.01586346,-0.13761839
28.0,-0.253501,-0.014694776,-0.1257267599999999
29.0,-0.209426,-0.013074041,-0.11200818000000001
30.0,-0.147548,-0.011168920000000004,-0.0999899300000001
31.0,0.0,-0.0099251721,-0.08405878700000001
32.0,0.0,-0.008575878799999999,-0.071159688
33.0,0.0,-0.007240259700000004,-0.05878705700000001
34.0,0.0,-0.0058482685999999996,-0.046606195999999996
35.0,0.0,-0.004697495000000002,-0.03934624000000003
36.0,0.0,-0.0036048488000000106,-0.028286664000000006
37.0,0.0,-0.002215351200000001,-0.01779720600000001
38.0,0.0,-0.0010388157999999983,-0.008482990399999996
39.0,0.0,9.484362600000201e-05,0.0028050658000000053
40.0,0.0,0.0010506240000000017,0.01290802000000001
41.0,0.0,0.0021973643999999995,0.025118981999999988
42.0,0.0,0.0032122368,0.034982573999999995
43.0,0.0,0.004135727799999998,0.04649290799999995
44.0,0.0,0.0050928412,0.056538
45.0,0.0,0.0059922995,0.06428955500000001
46.0,0.0,0.00696899,0.07319785
47.0,0.0,0.007994035899999976,0.08283679499999991
48.0,0.0,0.009100450799999995,0.09122148399999999
49.0,0.0,0.010102359,0.10201762
50.0,0.0,0.011027,0.11161750000000001
51.0,0.0,0.012179740000000001,0.11883698000000002
52.0,0.0,0.013035404000000009,0.12940548000000002
53.0,0.0,0.014152168000000014,0.14037229000000012
54.0,0.0,0.015519704,0.1491383
55.0,0.0440745,0.01666277,0.15896770000000005
56.0,0.0440745,0.017648312000000006,0.16778764000000007
57.0,0.0440745,0.018501873999999998,0.17620902
58.0,0.0440745,0.019737412,0.18519152
59.0,0.0440745,0.020620489000000002,0.19458133000000002
60.0,0.0440745,0.02169406,0.20247839999999998
61.0,0.0440745,0.022792639,0.2165107099999999
62.0,0.0440745,0.023756628000000002,0.22844664
63.0,0.088149,0.024714259000000002,0.2372605
64.0,0.186018,0.025913096,0.24600876
65.0,0.186018,0.027056665000000004,0.2527653000000001
66.0,0.230092,0.02788209,0.26570792
67.0,0.297575,0.029269338000000002,0.27490036
68.0,0.297575,0.030305876000000002,0.28297908000000005
69.0,0.297575,0.031281250999999996,0.29529159
70.0,0.297575,0.03215301,0.3045828
71.0,0.297575,0.03317945,0.31531986
72.0,0.297575,0.03442877199999999,0.32514308
73.0,0.297575,0.035612017999999995,0.33420508
74.0,0.297575,0.036792936,0.34534747999999993
75.0,0.297575,0.0378002,0.35382225
76.0,0.297575,0.038966708,0.3630251600000001
77.0,0.297575,0.040419843999999996,0.37356423000000005
78.0,0.297575,0.041501886000000016,0.38433042000000006
79.0,0.297575,0.042500744,0.39778421
80.0,0.297575,0.043752160000000005,0.41110740000000007
81.0,0.297575,0.045378590000000024,0.42285847000000004
82.0,0.297575,0.04699164,0.43826211999999987
83.0,0.297575,0.048308625,0.45234221
84.0,0.34165,0.049603520000000005,0.46759772
85.0,0.34165,0.050834189999999994,0.47798419999999986
86.0,0.439519,0.052530081999999985,0.49173492
87.0,0.439519,0.053888117,0.50923554
88.0,0.439519,0.055325484,0.52982608
89.0,0.439519,0.057449942000000025,0.5506640700000001
90.0,0.439519,0.06006330000000002,0.5717391000000002
91.0,0.483593,0.06217143899999999,0.59120273
92.0,0.483593,0.06476211200000001,0.6163089599999999
93.0,0.595151,0.067118122,0.6426740700000002
94.0,0.595151,0.06984324399999994,0.66830788
95.0,0.595151,0.0734698149999999,0.6940815999999995
96.0,0.737094,0.07743249199999977,0.72904436
97.0,0.737094,0.08295539699999993,0.7853112099999995
98.0,0.737094,0.08973633599999994,0.8519824799999987
99.0,0.923112,0.09706178399999994,0.9466942599999993
99.5,1.03467,0.10863307000000012,1.042835000000001
99.7,1.03467,0.11224411900000046,1.0858392200000018
99.9,1.2024849600000196,0.11985951200000124,1.2400954600000158
100.0,1.47419,0.161311,1.55072
