,CandT,Lassosum,LDpred2
0.0,-25.5036,-2.74729,-1.09741
1.0,-19.432052000000002,-1.0968076,-0.6346032
2.0,-17.688052000000003,-0.801996,-0.55671536
3.0,-16.457988,-0.64172568,-0.50281988
4.0,-15.702820000000001,-0.52010188,-0.46359456
5.0,-15.05684,-0.41550339999999997,-0.43514539999999996
6.0,-14.505316,-0.33017692000000004,-0.40654108
7.0,-14.035212,-0.25564299999999984,-0.38237768
8.0,-13.672208,-0.1857802,-0.36213812
9.0,-13.304192,-0.13230312000000005,-0.33964504
10.0,-12.914879999999998,-0.08431173999999994,-0.3202518
11.0,-12.56812,-0.03221888800000009,-0.30448348
12.0,-12.245336,0.01140619599999999,-0.28955236
13.0,-11.960148,0.05856352000000001,-0.27629124
14.0,-11.718576,0.10163688000000001,-0.26491436
15.0,-11.43668,0.1419622,-0.25063420000000003
16.0,-11.188088,0.17372063999999998,-0.23812292000000002
17.0,-10.940324,0.21269032000000002,-0.22516432
18.0,-10.667656000000001,0.25199464,-0.21365876000000003
19.0,-10.415199999999999,0.29432796,-0.20252415999999998
20.0,-10.21464,0.33020420000000006,-0.19197319999999995
21.0,-9.9831512,0.36753959999999986,-0.18082236000000004
22.0,-9.7654612,0.40139352,-0.17099404
23.0,-9.5762108,0.43331272,-0.16078792000000003
24.0,-9.3743544,0.46568808,-0.15024736
25.0,-9.16067,0.497652,-0.14025
26.0,-8.9718932,0.52968496,-0.13106004
27.0,-8.771878800000001,0.56460968,-0.12304076
28.0,-8.6084792,0.5951536000000001,-0.11325572
29.0,-8.4368824,0.6225897199999999,-0.10419280000000003
30.0,-8.274987999999999,0.6516457999999999,-0.09653940000000001
31.0,-8.114654,0.67899248,-0.08784754000000002
32.0,-7.9128388,0.70592624,-0.08005656
33.0,-7.7715508,0.73703992,-0.07127613599999999
34.0,-7.6051816,0.76370348,-0.062724532
35.0,-7.42398,0.7931263999999998,-0.05511130000000002
36.0,-7.2603992,0.82001224,-0.04704842800000003
37.0,-7.081301600000001,0.84561308,-0.039323288000000074
38.0,-6.9016448,0.86992608,-0.032332027999999985
39.0,-6.746166399999999,0.8945172000000002,-0.024421947999999964
40.0,-6.555659999999999,0.9196602,-0.016650219999999986
41.0,-6.4205384,0.94048836,-0.009204409200000005
