,CandT,Lassosum,LDpred2
0.0,-2.58265,-0.0886718,-1.0742
1.0,-2.05584,-0.064275928,-0.79490832
2.0,-1.88702,-0.057930948,-0.75474988
3.0,-1.74341,-0.053816452,-0.72810276
4.0,-1.66143,-0.050550388,-0.70484124
5.0,-1.63622,-0.0480249,-0.6637904
6.0,-1.56733,-0.046034392,-0.58642036
7.0,-1.52705,-0.043983092,-0.55155612
8.0,-1.46014,-0.042490592,-0.5321617200000001
9.0,-1.38542,-0.040845255999999996,-0.51974124
10.0,-1.38542,-0.03934408,-0.5085904
11.0,-1.36022,-0.037758204000000004,-0.49900528
12.0,-1.31653,-0.036197744000000004,-0.48960524
13.0,-1.29132,-0.03491644,-0.48013224
14.0,-1.29132,-0.033513744,-0.47203908
15.0,-1.24181,-0.03224154,-0.4620354
16.0,-1.2166,-0.031076971999999998,-0.45202088
17.0,-1.14771,-0.029847556,-0.44157964
18.0,-1.12251,-0.028641272000000002,-0.42755072000000005
19.0,-1.10942,-0.027569827999999998,-0.41111603999999996
20.0,-1.04052,-0.02664482,-0.3833258
21.0,-1.04052,-0.025569144000000002,-0.33699624000000006
22.0,-1.04052,-0.024489664,-0.3082898
23.0,-1.01532,-0.023569532,-0.2922902
24.0,-1.00024,-0.022559212,-0.28124836
25.0,-0.965803,-0.0214911,-0.27129
26.0,-0.946426,-0.0203311,-0.26303496
27.0,-0.931346,-0.019083672,-0.25524164
28.0,-0.896909,-0.017900751999999995,-0.24665148
29.0,-0.871705,-0.016945976,-0.23864248000000002
30.0,-0.871705,-0.015775980000000002,-0.23277
31.0,-0.871705,-0.014859412,-0.22621884
32.0,-0.802812,-0.013844052,-0.21897252
33.0,-0.764518,-0.012751284,-0.2119054
34.0,-0.764518,-0.011501008,-0.20248484
35.0,-0.749438,-0.010343300000000001,-0.1946762
36.0,-0.695624,-0.008928782000000003,-0.18586560000000002
37.0,-0.689798,-0.007691070800000005,-0.17612796000000003
38.0,-0.680544,-0.006115561199999997,-0.16590583999999994
39.0,-0.655341,-0.004617765599999999,-0.15322015999999994
40.0,-0.655341,-0.00309855199999999,-0.13814639999999995
41.0,-0.620904,-0.0014394036000000003,-0.11871672000000001
42.0,-0.620904,0.00041362211999998244,-0.09795795200000001
43.0,-0.620904,0.002319820800000002,-0.07393571199999997
44.0,-0.5957,0.004253733599999994,-0.049945092000000024
45.0,-0.5957,0.006349770000000006,-0.028348499999999992
46.0,-0.58062,0.009134315999999996,-0.01317518400000002
47.0,-0.526806,0.01237796799999998,0.0019935279999999805
48.0,-0.526806,0.01608213199999999,0.016981799999999995
49.0,-0.511726,0.019463499999999988,0.028862063999999903
50.0,-0.473433,0.0227087,0.0410328
51.0,-0.41612243999999826,0.02583422,0.054251684000000015
52.0,-0.404539,0.028409008,0.06755997999999999
53.0,-0.40393739999999884,0.03036566,0.079284608
54.0,-0.379335,0.032423728000000006,0.08953754800000005
55.0,-0.344899,0.03427288000000003,0.10025540000000004
56.0,-0.344899,0.035816616,0.11054444000000002
57.0,-0.329819,0.037550599999999996,0.11883443999999999
58.0,-0.304615,0.038926715999999986,0.12838067999999997
59.0,-0.276005,0.04035058,0.13786379999999998
60.0,-0.273941,0.041780599999999994,0.14754679999999995
61.0,-0.260925,0.043273072,0.15909432
62.0,-0.250801,0.044450612,0.17239459999999998
63.0,-0.235721,0.045685588000000006,0.18499160000000006
64.0,-0.235721,0.047075663999999996,0.20390355999999998
65.0,-0.210517,0.04854124000000002,0.24241980000000007
66.0,-0.166828,0.049768320000000005,0.28719068000000003
67.0,-0.128534,0.05091442,0.31479392
68.0,-0.128534,0.052056828000000006,0.33250772000000006
69.0,-0.0596404,0.053354359999999997,0.34462267999999996
70.0,-0.0344365,0.05453135999999999,0.35483279999999995
71.0,0.0,0.055738404,0.36453243999999996
72.0,0.01508,0.056865656,0.37319223999999984
73.0,0.01508,0.058326159999999995,0.3823568
74.0,0.01508,0.059491124,0.38978964
75.0,0.0402839,0.0605481,0.397907
76.0,0.0402839,0.061620952,0.40527528
77.0,0.0402839,0.062813788,0.41395976
78.0,0.0839737,0.06393408400000002,0.4224886400000002
79.0,0.109178,0.06537602399999999,0.43340996000000004
80.0,0.109178,0.06706772,0.4465014000000001
81.0,0.216365,0.06853242400000001,0.46220444000000066
82.0,0.291085,0.07028494,0.49638084
83.0,0.291085,0.07213999200000001,0.5494608800000006
84.0,0.291085,0.073790832,0.5891286799999997
85.0,0.359979,0.07575094,0.6129483999999998
86.0,0.359979,0.07799246400000001,0.62881008
87.0,0.359979,0.080456732,0.64093788
88.0,0.385183,0.08378631599999999,0.6535093999999997
89.0,0.385183,0.08747932399999998,0.66878684
90.0,0.4153854000000092,0.09333874000000003,0.6837108
91.0,0.635984,0.10163656000000006,0.7043947200000003
92.0,0.635984,0.11039371999999999,0.7348733199999999
93.0,0.635984,0.11775548000000001,0.77284524
94.0,0.676268,0.12336663999999997,0.8316384799999986
95.0,0.745162,0.12913419999999998,0.9659581999999999
96.0,0.927069,0.13405156,1.0007392
97.0,0.995963,0.13894772,1.0320688
98.0,0.995963,0.14371203999999999,1.0927644
99.0,1.27197,0.15106599999999998,1.2514387999999996
99.5,1.27197,0.15734882000000006,1.2795604000000003
99.7,1.27197,0.1615155,1.29857752
99.9,1.27197,0.16503354400000084,1.3301960800000003
100.0,1.27197,0.17371,1.38898
