,CandT,Lassosum,LDpred2
73.0,-0.8376164599999999,1.2325618999999999,2.1726721
74.0,-0.7321760399999998,1.2626528,2.2303431999999996
75.0,-0.6588675,1.2956050000000001,2.2649150000000002
76.0,-0.59850864,1.3238016,2.30273
77.0,-0.5160600000000001,1.3579628999999998,2.3521631999999997
78.0,-0.45753370000000004,1.3838811999999998,2.4141139999999996
79.0,-0.38020492999999994,1.4165535000000002,2.458537100000001
80.0,-0.3075188,1.445178,2.513168
81.0,-0.21141214999999927,1.4746923,2.5657139
82.0,-0.15471010000000002,1.5098735999999997,2.630673
83.0,-0.046501427000000074,1.5427948,2.684001
84.0,0.050662839999999994,1.5763172,2.7493103999999997
85.0,0.22037949999999978,1.6070589999999998,2.8339489999999996
86.0,0.34230575999999946,1.6554571999999999,2.8995239999999995
87.0,0.4553477899999994,1.6941417999999993,2.9552661999999996
88.0,0.5490457200000007,1.7396924000000002,3.0342968000000003
89.0,0.6885021300000004,1.772418,3.0998525000000003
90.0,0.8198298000000002,1.8289360000000001,3.2046470000000005
91.0,1.0029363100000006,1.8729645000000001,3.324161
92.0,1.1664820000000002,1.9072040000000001,3.3977236000000004
93.0,1.3665974,1.9587542000000002,3.4701195
94.0,1.5423098000000004,2.0097258000000005,3.559642000000001
95.0,1.7582669999999994,2.0792555,3.6645825
96.0,1.9643868000000004,2.1787856000000003,3.8024724000000005
97.0,2.472560399999999,2.3254691999999997,4.019906499999998
98.0,2.977147600000001,2.4743368000000006,4.2925942
99.0,3.5248550999999906,2.674868099999999,4.5323867
99.5,3.857102299999999,2.865589399999999,4.866896299999996
99.7,4.675723659999992,3.0441194199999986,5.016880279999994
99.9,5.623996780000104,3.1964477100000104,5.899683360000052
100.0,6.41212,3.61499,6.42846
