,CandT,Lassosum,LDpred2
45.0,-1.419152,-0.4676904,-2.777342
46.0,-1.3512431999999999,-0.45945268,-2.7154064
47.0,-1.290349200000003,-0.4495720800000001,-2.6545680000000007
48.0,-1.2203988000000001,-0.44074076,-2.6011608
49.0,-1.1569960000000001,-0.431137,-2.5305580000000005
50.0,-1.09795,-0.420948,-2.4688
51.0,-1.0524743999999997,-0.40967275999999997,-2.400728
52.0,-1.0061636,-0.39924523999999995,-2.339696
53.0,-0.962217,-0.39109387999999995,-2.2808408
54.0,-0.920238,-0.38124948,-2.2050607999999996
55.0,-0.877714,-0.3723968,-2.150035999999999
56.0,-0.8403563999999996,-0.36266636,-2.1004539999999996
57.0,-0.794852,-0.35255568,-2.0221556
58.0,-0.7493787600000004,-0.34375856,-1.9650468
59.0,-0.69666948,-0.33348207999999996,-1.9013784
60.0,-0.6401468,-0.3251132000000001,-1.833558
61.0,-0.5735614,-0.31349856,-1.7703432
62.0,-0.4895816400000001,-0.30400152,-1.7147604
63.0,-0.424766,-0.29542008,-1.6378419999999998
64.0,-0.35970116,-0.2859274,-1.5723180000000003
65.0,-0.31170179999999964,-0.27697479999999997,-1.5116239999999999
66.0,-0.26640612,-0.26676268,-1.4354988
67.0,-0.2245239199999999,-0.25586199999999987,-1.362935999999999
68.0,-0.185463,-0.24426808,-1.2956796
69.0,-0.132352,-0.23351492000000004,-1.2270828000000003
70.0,-0.0805552200000004,-0.22232220000000005,-1.1638740000000003
71.0,-0.03715612400000005,-0.21322648000000002,-1.0995456000000003
72.0,0.02975295999999997,-0.20176404000000006,-1.0256776
73.0,0.10812987999999983,-0.19064536,-0.9485389200000002
74.0,0.20639,-0.17918356000000005,-0.8692398800000006
75.0,0.282227,-0.165676,-0.791806
76.0,0.36145912,-0.15287575999999986,-0.69186908
77.0,0.4261573600000002,-0.1393896,-0.6120625199999999
78.0,0.47358040000000035,-0.12617515999999995,-0.510501919999999
79.0,0.5208805200000001,-0.11307395999999997,-0.4332313999999999
80.0,0.5900164000000002,-0.09957743999999989,-0.3598601999999993
81.0,0.653211400000002,-0.08569779599999999,-0.2729777999999998
82.0,0.7258261599999999,-0.069570028,-0.17371504000000001
83.0,0.8324526800000017,-0.05594383199999996,-0.06958205599999952
84.0,0.9651285599999995,-0.04216017200000006,0.040680607999999244
85.0,1.0765039999999995,-0.030393280000000036,0.15721459999999998
86.0,1.1565112000000002,-0.016907375999999988,0.2699936800000002
87.0,1.25783,-0.0032194115999998676,0.39059056000000003
88.0,1.34042,0.014832803999999965,0.49529407999999964
89.0,1.4466724,0.03534032399999995,0.61513836
90.0,1.6389280000000006,0.05763310000000004,0.7549786000000005
91.0,1.7659000000000031,0.08000417600000001,0.90751636
92.0,1.8985675999999996,0.09973991599999985,1.0580191999999993
93.0,1.98877,0.13050864,1.2296048000000004
94.0,2.149627999999994,0.15881019999999926,1.4019695999999988
95.0,2.3877859999999993,0.1874691999999997,1.6613759999999944
96.0,2.6509815999999997,0.22464327999999997,1.915100399999998
97.0,2.896923200000002,0.2762289600000002,2.2337188
98.0,3.32691,0.34649656,2.6690044
99.0,3.898851999999993,0.4584179599999997,3.2850955999999982
99.5,4.37449,0.5365295400000004,4.041721400000065
99.7,4.8634227200000035,0.6106127960000001,4.53321848
99.9,5.664581960000046,0.7182727440000112,5.3975452400000865
100.0,7.31521,0.934093,6.76759
