,CandT,Lassosum,LDpred2
38.0,-28.376683999999997,-1.0642356,-1.7083199999999998
39.0,-27.882644,-1.0307684,-1.6600852000000001
40.0,-27.41182,-1.001184,-1.61559
41.0,-26.975408,-0.9657705600000001,-1.570982
42.0,-26.547588000000005,-0.9383578000000001,-1.531796
43.0,-26.135744,-0.91118108,-1.4956488000000001
44.0,-25.675040000000003,-0.88182612,-1.4571012
45.0,-25.188419999999997,-0.846783,-1.416394
46.0,-24.747044,-0.8143199200000001,-1.3798624000000002
47.0,-24.305468000000012,-0.7865930800000001,-1.3449248000000003
48.0,-23.78514,-0.75744268,-1.3098988
49.0,-23.358648000000002,-0.7304900800000002,-1.2652524000000003
50.0,-22.9273,-0.703596,-1.2155
51.0,-22.486472,-0.6790969199999999,-1.1778043999999999
52.0,-21.971324,-0.6500503599999999,-1.13805
53.0,-21.434899999999992,-0.6240308,-1.1002687999999994
54.0,-21.021304,-0.5908918399999997,-1.0608743999999999
55.0,-20.60139999999999,-0.5561904,-1.0218979999999993
56.0,-20.164119999999993,-0.52718288,-0.9744084799999999
57.0,-19.780184000000002,-0.4933226,-0.9335888800000001
58.0,-19.390152,-0.46190812000000014,-0.8935071600000003
59.0,-18.889712,-0.43544848,-0.85065864
60.0,-18.405040000000003,-0.40234780000000003,-0.8070622000000003
61.0,-17.967528,-0.3720816,-0.76321392
62.0,-17.479944,-0.3449529600000001,-0.71535868
63.0,-16.979604,-0.31395231999999995,-0.6776436399999999
64.0,-16.49474,-0.28527072000000003,-0.6337776
65.0,-16.019859999999998,-0.2477821999999999,-0.5959643999999996
66.0,-15.46256,-0.21381232,-0.5554708
67.0,-15.002703999999996,-0.18284903999999993,-0.5133864799999998
68.0,-14.51764,-0.1486245199999999,-0.46058383999999997
69.0,-13.984544000000001,-0.11299480000000006,-0.41602812
70.0,-13.4255,-0.07434402000000045,-0.3697544000000001
71.0,-12.900432000000002,-0.038471284000000036,-0.32489372000000005
72.0,-12.386752000000005,0.0011741371199990845,-0.27662768000000065
73.0,-11.913364,0.03395219199999998,-0.23633288000000002
74.0,-11.321248000000002,0.06730663199999981,-0.18592796
75.0,-10.6896,0.104772,-0.141658
76.0,-10.185608,0.14431384000000014,-0.08370262799999953
77.0,-9.6554656,0.18290276,-0.02879781199999989
78.0,-9.067855999999995,0.22192356000000002,0.027513076000000067
79.0,-8.488985599999996,0.2655407200000001,0.08433614400000009
80.0,-7.796853999999999,0.31274220000000086,0.1500086000000001
81.0,-7.093751199999974,0.35381556000000003,0.20872648000000044
82.0,-6.4496292,0.40573728,0.27320827999999997
83.0,-5.8361795999999995,0.44389220000000007,0.33657804000000047
84.0,-5.1450132000000055,0.48912683999999945,0.4028065999999998
85.0,-4.461616,0.5353519999999997,0.46764239999999996
86.0,-3.5775072,0.57881636,0.5416666
87.0,-2.8352919999999977,0.6351968400000002,0.6163096400000008
88.0,-2.033964000000004,0.6887494,0.6891554799999996
89.0,-1.0655108000000006,0.7503469199999998,0.7761408399999998
90.0,-0.24895319999999985,0.8178114000000004,0.8605620000000003
91.0,0.8602756000000015,0.8848234000000006,0.9572868000000071
92.0,2.1566347999999986,0.9689196399999997,1.0712271999999998
93.0,3.3939284000000005,1.0417184000000002,1.1974952
94.0,4.6008107999999766,1.137881199999999,1.3291031999999974
95.0,5.988987999999982,1.2628179999999973,1.4683919999999988
96.0,7.457442799999994,1.3819579999999998,1.6420363999999996
97.0,10.231704,1.5324024,1.865161600000001
98.0,13.656563999999857,1.7184367999999988,2.199716799999998
99.0,18.724271999999882,2.0266107999999994,2.5954871999999964
99.5,23.055592000000043,2.316877600000001,2.9966024000000098
99.7,25.451479200000005,2.4867031600000002,3.2408126800000012
99.9,30.88943120000028,2.8710416800000065,3.844426600000006
100.0,42.5563,4.33685,5.41609
