,CandT,Lassosum,LDpred2
0.0,-126.989,-3.58023,-1.58092
1.0,-71.69278,-2.4232142999999997,-0.89264457
2.0,-64.390234,-2.125812,-0.6968764599999999
3.0,-59.116877,-1.9672576,-0.60026586
4.0,-54.941047999999995,-1.8125916,-0.4953786
5.0,-50.825385,-1.641327,-0.43334725
6.0,-47.305668,-1.5129898,-0.3599241000000001
7.0,-45.233998,-1.4251064,-0.29875145
8.0,-42.696847999999996,-1.3579484,-0.25100444
9.0,-41.029674,-1.2830723,-0.21005376
10.0,-39.28876,-1.226572,-0.1728705
11.0,-37.296931,-1.177973,-0.13140949
12.0,-35.803664000000005,-1.1302304000000003,-0.098405092
13.0,-34.599033,-1.0702767,-0.07603180499999995
14.0,-33.01205,-1.0136117999999998,-0.052677319999999986
15.0,-31.43185,-0.9528648500000003,-0.023915735000000046
16.0,-30.342792,-0.9039331199999997,0.00770949760000008
17.0,-28.922101999999995,-0.8537363099999999,0.032054783
18.0,-27.11903,-0.80907814,0.057905935999999984
19.0,-25.478263,-0.7647208,0.083365083
20.0,-24.29022,-0.7228745999999999,0.1029018
21.0,-23.220994,-0.6768572700000001,0.12882744999999998
22.0,-22.100112,-0.64289444,0.15295294
23.0,-20.999105999999998,-0.60732777,0.18143437999999998
24.0,-19.947328000000002,-0.5740860000000001,0.20819031999999998
25.0,-18.781599999999997,-0.53727125,0.22838724999999999
26.0,-17.880508,-0.50403364,0.25127094000000005
27.0,-16.838449,-0.46029803999999996,0.27094051
28.0,-15.774479999999999,-0.42124715999999995,0.29299752000000007
29.0,-14.533307,-0.38912116,0.3119065
30.0,-13.684600000000007,-0.3490464000000001,0.3294088999999999
31.0,-12.692796,-0.3175456,0.35841913999999997
32.0,-11.717247999999998,-0.2849685599999999,0.38208776
33.0,-10.699720000000001,-0.25358968000000004,0.40233723
34.0,-9.874131199999999,-0.22004658,0.4217105400000001
35.0,-8.8457155,-0.193532,0.44189055
36.0,-8.126616,-0.16223596000000007,0.45566619999999997
37.0,-6.889673000000001,-0.12556987000000003,0.47111027999999994
38.0,-6.158496799999999,-0.09458281799999999,0.4903052
39.0,-5.290393399999999,-0.06448384599999961,0.50442242
40.0,-4.466372,-0.03291887999999998,0.5231688
41.0,-3.868344700000001,0.002778361799999975,0.54222155
42.0,-2.849328399999999,0.033734304,0.5570136
43.0,-2.007921,0.06008018899999997,0.57085218
44.0,-0.9699193199999998,0.089216812,0.58717268
45.0,-0.053076584999991065,0.11704770000000005,0.60288505
46.0,0.764810900000001,0.15369464,0.6194434799999999
47.0,1.5551838999999754,0.18822107999999987,0.6352520700000001
48.0,2.4040535999999997,0.2083807199999999,0.6532221599999999
49.0,3.4648424999999974,0.2324186499999999,0.67056678
50.0,4.511365,0.26103200000000004,0.6869685000000001
51.0,5.183096900000001,0.2855765300000001,0.70024821
52.0,5.956921600000004,0.31701868000000016,0.7215794000000001
53.0,6.778059800000014,0.34063581000000004,0.7390140500000003
54.0,7.881802799999999,0.36152779999999995,0.75668718
55.0,8.874995000000004,0.3911549,0.76850185
56.0,9.687247200000007,0.42905876000000004,0.7875445600000001
57.0,10.748204999999995,0.46090160999999996,0.80571584
58.0,11.467497999999999,0.49336712,0.82468994
59.0,12.388963000000002,0.51336213,0.83997321
60.0,13.195,0.5435469999999999,0.8539415999999999
61.0,13.959456999999993,0.5722542299999998,0.8719577900000001
62.0,14.811236,0.61554676,0.88509756
63.0,15.663097,0.63955967,0.90596643
64.0,16.46412,0.6730954000000002,0.9206609600000001
65.0,17.340180000000004,0.69846275,0.9388422500000002
66.0,18.30586,0.72831412,0.95821744
67.0,19.320204999999998,0.75655202,0.97945267
68.0,20.443128,0.79170876,0.9962562
69.0,21.116084999999998,0.8273668399999998,1.0186985
70.0,22.0726,0.8699651,1.0361779999999998
71.0,22.912589,0.8971659200000001,1.0567174
72.0,23.997791999999993,0.9256957599999999,1.076828399999999
73.0,24.97035999999999,0.9633403999999997,1.0958443
74.0,26.25366399999999,0.9988668199999999,1.1174680000000001
75.0,27.0556,1.0391225,1.132295
76.0,27.985128000000003,1.0829431999999999,1.156326
77.0,29.114734000000002,1.1240553000000006,1.1821574000000001
78.0,30.091310000000014,1.1707202000000003,1.2004836000000003
79.0,31.210212,1.2048447,1.2263315
80.0,32.40766000000001,1.2544380000000002,1.243536
81.0,33.54132700000001,1.2963637000000001,1.2707926
82.0,34.826074,1.3389905999999998,1.2947718
83.0,36.026655999999996,1.387729,1.3291916
84.0,37.63417200000001,1.4249928,1.3555
85.0,39.05553999999999,1.4624044999999999,1.3803965
86.0,40.469264,1.5222019999999996,1.4109354
87.0,42.305684,1.5701622,1.4472007999999998
88.0,44.020328,1.638454,1.4811608
89.0,45.944995000000006,1.6995892000000004,1.5116698
90.0,47.93044000000005,1.766424,1.5490540000000002
91.0,50.100747,1.8293462999999999,1.5807258
92.0,52.472836,1.9001084000000001,1.6206068
93.0,54.65411000000001,1.9841711000000002,1.6655534000000005
94.0,57.615539999999946,2.0963335999999986,1.7159551999999998
95.0,60.34842499999993,2.1934494999999967,1.761588
96.0,63.586763999999945,2.3081331999999986,1.8287991999999995
97.0,66.501888,2.4640454999999983,1.9252715999999994
98.0,71.62745999999987,2.6394049999999982,2.0327792
99.0,80.913484,2.9591984,2.230555399999999
99.5,90.80315650000007,3.3249032000000036,2.3928693000000005
99.7,99.90155220000017,3.4761402400000008,2.504860500000013
99.9,105.52414300000035,3.6954979800000283,2.6437696800000188
100.0,129.379,4.80713,3.23244
