,CandT,Lassosum,LDpred2
48.0,-6.46937,-0.03637183200000002,-3.5581892000000006
49.0,-6.25763,-0.035046855,-3.3549250000000006
50.0,-5.98607,-0.03364665,-3.175885
51.0,-5.8021139999999995,-0.032287407,-3.0033922
52.0,-5.45776,-0.03079807599999998,-2.8272387999999995
53.0,-5.401850999999998,-0.029631982999999994,-2.6639833
54.0,-5.0018,-0.027936316000000003,-2.4909946
55.0,-4.94696,-0.026540175,-2.3206544999999994
56.0,-4.614112799999996,-0.025219487999999998,-2.1829395999999996
57.0,-4.48725,-0.023988138,-2.0089875000000004
58.0,-4.48725,-0.022758914,-1.8132712000000002
59.0,-4.41865,-0.021244097,-1.668949
60.0,-4.06907,-0.01967292000000001,-1.533066
61.0,-4.02268,-0.018339336,-1.374736000000001
62.0,-3.68738,-0.016993572000000005,-1.222307
63.0,-3.61311,-0.015658104,-1.0729869999999997
64.0,-3.5498947999999997,-0.014050375999999998,-0.9219711999999997
65.0,-3.22895,-0.012529469999999984,-0.7630663499999999
66.0,-3.1190808000000017,-0.011501928000000002,-0.5652294800000002
67.0,-2.8136924,-0.010075816,-0.3746077599999996
68.0,-2.6873599999999995,-0.008872747999999988,-0.2247250799999991
69.0,-2.3495704000000033,-0.007342655300000002,-0.06139711100000072
70.0,-2.260757,-0.005868427000000008,0.09236550999999993
71.0,-1.9351987,-0.004561050299999999,0.23276825
72.0,-1.77038,-0.0031748212000000243,0.33509591999999466
73.0,-1.7363979000000027,-0.0014740461000000117,0.4825972899999993
74.0,-1.3522,0.00022493425999999445,0.6589109599999993
75.0,-1.30828,0.0015927575,0.80660825
76.0,-1.10184,0.0031880044000000105,0.9622001600000002
77.0,-0.8901,0.004872361900000005,1.1884821
78.0,-0.5233907999999966,0.006696696600000006,1.4091986000000036
79.0,-0.41571,0.0089350131,1.6338279
80.0,0.0,0.010607740000000001,1.8435020000000022
81.0,0.04639,0.01278385700000002,2.1118849
82.0,0.41818,0.014716719999999997,2.2849733999999993
83.0,0.87414,0.016469169,2.4743611999999997
84.0,0.94649,0.01800340400000001,2.7366896
85.0,1.3136719999999895,0.019367664999999985,2.9375299999999998
86.0,1.434891799999997,0.02141475399999999,3.276441399999999
87.0,1.86455,0.02382975099999999,3.5388680999999997
88.0,2.20846,0.026640972000000002,3.8644296000000002
89.0,2.66442,0.02952798000000001,4.182063
90.0,2.75712,0.033108260000000014,4.479099000000007
91.0,3.17283,0.0354261,4.777675899999999
92.0,3.21922,0.038252879999999996,5.160494
93.0,3.7727689000000035,0.042119511000000005,5.5991607000000005
94.0,4.42213,0.04599601199999996,5.998421
95.0,4.88423,0.05021963499999994,6.408515999999994
96.0,5.8897,0.05594288399999999,7.118043999999996
97.0,6.3518,0.06120588799999995,7.793878299999997
98.0,8.006810999999963,0.07076960599999996,8.963588999999992
99.0,9.510062299999984,0.08510933999999998,10.470945999999993
99.5,12.0884,0.0979911175000003,11.791038500000067
99.7,12.539907900000019,0.10515995500000049,12.634186600000055
99.9,15.023725000000255,0.11726792300000033,15.343930900000293
100.0,18.2284,0.157474,18.2831
