,CandT,Lassosum,LDpred2
0.0,-121.328,-2.85279,-7.73237
1.0,-89.30286,-2.144178,-5.2568524
2.0,-84.279396,-1.9681891999999999,-4.771428800000001
3.0,-80.674556,-1.8597679999999999,-4.4831172
4.0,-78.15770400000001,-1.7745564,-4.268459200000001
5.0,-76.19247999999999,-1.700884,-4.11348
6.0,-74.62074,-1.636196,-3.955854
7.0,-72.753436,-1.5870719999999998,-3.8080448
8.0,-71.402872,-1.5390048,-3.6758264
9.0,-70.354664,-1.4928068,-3.5817968000000002
10.0,-69.1322,-1.45458,-3.478094
11.0,-68.094396,-1.421882,-3.3910732
12.0,-67.117476,-1.3873608,-3.2962044
13.0,-66.1056,-1.3553928,-3.2258952
14.0,-65.350012,-1.3231864,-3.1601056
15.0,-64.45834,-1.2963120000000001,-3.091184
16.0,-63.697828,-1.2665396,-3.020776
17.0,-62.810168,-1.2391148,-2.9576588
18.0,-62.046528,-1.2175044,-2.8981848000000006
19.0,-61.315684,-1.1894968,-2.8390424000000003
20.0,-60.649119999999996,-1.163474,-2.777796
21.0,-60.067632,-1.1375384000000002,-2.7148312
22.0,-59.513652,-1.1153296000000001,-2.6544076
23.0,-58.887288000000005,-1.0930756,-2.6059388
24.0,-58.307312,-1.0716548,-2.54373
25.0,-57.5585,-1.05006,-2.48077
26.0,-56.945484,-1.0291712,-2.4280128
27.0,-56.532748,-1.0104624,-2.3763804
28.0,-55.923024,-0.98953636,-2.3247608
29.0,-55.293592,-0.9729875600000001,-2.2754396
30.0,-54.78658,-0.956661,-2.235312
31.0,-54.239872,-0.93651804,-2.1839760000000004
32.0,-53.645379999999996,-0.9162203200000001,-2.1415468
33.0,-53.201728,-0.89649068,-2.0866316
34.0,-52.642508,-0.87892132,-2.0284348
35.0,-52.03552,-0.8629074,-1.989516
36.0,-51.566568000000004,-0.84605412,-1.9496624
37.0,-51.034812,-0.8304739600000001,-1.9063756000000005
38.0,-50.520784,-0.81232456,-1.8571532
39.0,-50.025375999999994,-0.793199,-1.8210043999999999
40.0,-49.548759999999994,-0.7778848,-1.7806339999999998
41.0,-49.069708,-0.76154824,-1.7335484
42.0,-48.6286,-0.74311772,-1.6918464000000004
43.0,-48.165468000000004,-0.725868,-1.6480788
44.0,-47.711164,-0.70844756,-1.6101452
45.0,-47.25272,-0.6903875999999999,-1.5681859999999999
46.0,-46.766416,-0.6744401999999999,-1.5242031999999999
47.0,-46.348044,-0.65539428,-1.4849888
48.0,-45.93384,-0.63616132,-1.4457848
49.0,-45.51344400000001,-0.6207152800000001,-1.4052116000000006
50.0,-45.0863,-0.608565,-1.36213
51.0,-44.630675999999994,-0.5912274399999996,-1.3220351999999997
52.0,-44.030584000000005,-0.57668692,-1.2826899999999999
53.0,-43.569604,-0.56042072,-1.2439271999999997
54.0,-43.078992,-0.5426444399999999,-1.2053312
55.0,-42.63408,-0.5262321999999999,-1.1526059999999998
56.0,-42.151196,-0.5116257599999999,-1.1000628
57.0,-41.730364,-0.49510684,-1.0631732
58.0,-41.277680000000004,-0.4767523600000001,-1.0232836000000005
59.0,-40.804263999999996,-0.45935859999999995,-0.98771444
60.0,-40.2473,-0.44110200000000005,-0.9394682000000001
61.0,-39.787872,-0.42450992,-0.89589648
62.0,-39.37522,-0.40475452,-0.8487799600000001
63.0,-38.89872,-0.38603119999999985,-0.80078408
64.0,-38.365912,-0.36773580000000006,-0.75550932
65.0,-37.904979999999995,-0.34837299999999993,-0.7165675999999995
66.0,-37.386296,-0.33177832,-0.67666708
67.0,-36.845316,-0.31419968,-0.635375
68.0,-36.278988000000005,-0.29592243999999995,-0.58894928
69.0,-35.82222,-0.27766776000000004,-0.5370724000000006
70.0,-35.3561,-0.2596770000000003,-0.4870726
71.0,-34.783652000000004,-0.24026016000000008,-0.4462683200000001
72.0,-34.257740000000005,-0.2195552000000001,-0.39593044000000016
73.0,-33.657436000000004,-0.20165732,-0.3428637600000001
