,CandT,Lassosum,LDpred2
0.0,-48.4732,-5.88126,-0.403523
1.0,-33.343045,-3.181047,-0.21703201
2.0,-29.511858,-2.6360941999999996,-0.16981936
3.0,-26.711728,-2.3668972000000004,-0.14299996
4.0,-24.545224,-2.1194652,-0.12183332
5.0,-22.962889999999998,-1.956463,-0.11074919999999999
6.0,-21.816916,-1.798431,-0.10082154
7.0,-20.471627,-1.6738805999999997,-0.089490168
8.0,-19.73526,-1.5247308,-0.0812316
9.0,-18.952491000000002,-1.3966077000000001,-0.06961798300000001
10.0,-17.92665,-1.289851,-0.058265219999999986
11.0,-17.153754,-1.2143803,-0.049817091
12.0,-16.3308,-1.1233872,-0.04107898400000002
13.0,-15.666833,-1.0283317,-0.03184819499999999
14.0,-14.969225999999999,-0.93534912,-0.022902163999999996
15.0,-14.20147,-0.8612889,-0.014878045000000001
16.0,-13.544384,-0.79300732,-0.006262405599999991
17.0,-13.051307,-0.73137166,6.232624300000559e-05
18.0,-12.416444000000004,-0.6768350200000002,0.00745357199999999
19.0,-11.771678999999999,-0.61211334,0.013063600000000003
20.0,-11.26464,-0.5401079999999999,0.020481400000000004
21.0,-10.771279999999999,-0.45842197999999995,0.026919932000000008
22.0,-10.38561,-0.41279457999999997,0.032211398
23.0,-9.9098923,-0.35382981999999996,0.038272298
24.0,-9.4292608,-0.29554036000000017,0.042492687999999994
25.0,-8.825809999999999,-0.2409445,0.049185
26.0,-8.386026999999999,-0.18755943999999994,0.05363828600000004
27.0,-7.8833342,-0.13273401000000004,0.058783062
28.0,-7.459687999999999,-0.071138472,0.06485399200000001
29.0,-7.0181291,-0.015706161,0.06924722
30.0,-6.568569000000001,0.05333313999999977,0.07445974
31.0,-6.132502000000001,0.11659496,0.07960526300000001
32.0,-5.7208888,0.17200048000000004,0.08375337599999999
33.0,-5.3833954,0.2145037399999999,0.08821214
34.0,-4.9758303999999995,0.2620868200000001,0.092194784
35.0,-4.6927325,0.32465605,0.09701788
36.0,-4.238716800000001,0.36692475999999996,0.10184272
37.0,-3.9547756,0.4091264,0.10718354999999999
38.0,-3.5461506000000003,0.44650004000000004,0.11126594000000001
39.0,-3.0407559999999982,0.5009846200000001,0.11454775
40.0,-2.6643739999999996,0.5491864000000001,0.11910960000000001
41.0,-2.3090713000000003,0.5947403799999998,0.12297629
42.0,-1.8941171999999986,0.6502639800000001,0.12669654
43.0,-1.4437915000000008,0.69461833,0.13223398999999994
44.0,-1.1102363999999998,0.74204528,0.13595636
45.0,-0.7430434999999991,0.7997305000000001,0.1400179
46.0,-0.2931775799999999,0.8463988600000001,0.1452063
47.0,0.16528287999999686,0.8869034599999994,0.15021807999999998
48.0,0.6359897199999965,0.93862544,0.15408335999999997
49.0,0.9670102199999987,0.97737327,0.15856162999999998
50.0,1.43228,1.018915,0.162584
51.0,1.9095715000000006,1.05807,0.16631791
52.0,2.2767332000000016,1.0995492000000007,0.17148784
53.0,2.656500200000001,1.1467455000000002,0.17600053000000007
54.0,3.040414399999999,1.1956025999999997,0.17928512
55.0,3.407883000000001,1.2471915000000002,0.18371330000000002
56.0,3.8006960000000007,1.2934580000000002,0.18810172000000003
57.0,4.110540199999997,1.3312027,0.19364549
58.0,4.4788841999999995,1.3679708,0.19801206000000002
59.0,4.8140143,1.4101511,0.2022185
60.0,5.337743999999998,1.4599339999999996,0.2061226
61.0,5.749933999999995,1.5019003999999998,0.21095956999999996
62.0,6.0949218,1.53649,0.21485594
63.0,6.4797517,1.5811631000000002,0.22046941
64.0,6.749180400000001,1.6192916000000002,0.22535332000000002
65.0,7.076431000000001,1.666512,0.22936850000000003
66.0,7.3723808,1.7155309999999997,0.23437017999999998
67.0,7.6801867,1.7545340000000003,0.23790492
68.0,8.197696800000001,1.7960164000000005,0.24214692000000002
69.0,8.576647099999999,1.8532533999999998,0.24505064
70.0,9.078913,1.8942759999999998,0.24981669999999997
71.0,9.429721800000001,1.9402316,0.25503879
72.0,9.829433999999997,2.0004931999999997,0.26117755999999986
73.0,10.225776,2.0666405,0.26637325
74.0,10.59027,2.1200924,0.27305916
75.0,11.07045,2.1655725,0.27933525000000003
76.0,11.522288,2.2229608,0.28479464
77.0,11.912600000000001,2.2798844000000007,0.28993112
78.0,12.416944000000003,2.3396192000000005,0.29602384
79.0,12.928785000000001,2.4025246,0.30118622
80.0,13.468860000000003,2.470918,0.3079596
81.0,14.026604000000008,2.5384795,0.31382944
82.0,14.651326,2.5996449999999998,0.31967534
83.0,15.105811999999998,2.6792674,0.32485114
84.0,15.753940000000002,2.7472092,0.33111560000000007
85.0,16.355764999999995,2.8176015,0.3372545
86.0,17.033199999999997,2.8872746,0.34543635999999994
87.0,17.629177,2.9707456999999997,0.35170802999999995
88.0,18.438460000000003,3.0516388,0.35993816
89.0,19.295624,3.1307541000000008,0.36625288000000006
90.0,19.959750000000003,3.2440990000000003,0.37734700000000015
91.0,20.793362000000002,3.3504977,0.38655494999999995
92.0,21.536336000000002,3.4727636000000004,0.39964912
93.0,22.420143000000014,3.6306160000000007,0.41216244
94.0,23.769641999999973,3.724821199999998,0.42287562
95.0,25.362659999999988,3.880776499999998,0.43748834999999964
96.0,27.11588799999998,4.0728035999999985,0.45595823999999974
97.0,28.920794999999963,4.2908063999999975,0.48046491999999985
98.0,31.452325999999978,4.6767926,0.50543602
99.0,35.65148399999997,5.209912899999999,0.5515109499999997
99.5,39.029765500000096,5.750860700000003,0.5939295550000001
99.7,40.840184400000076,5.97483760000001,0.6139104840000013
99.9,47.345552100000596,6.423853970000002,0.6730232660000045
100.0,53.7342,6.87375,0.790115
